group,participant_id,correct,rt_raw,rt_adj,speaker_variety,sentence_type,sentence,familiar_with_fall,learner,two_langs,eq_score,exp_time,lextale_avg,lextale_tra
1,66a5b59b28f1beaaf60ee41b,0,4.3074,3.1074,puertorican,declarative-broad-focus,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.6817,1.5617,mexican,declarative-broad-focus,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.1027,0.8527,puertorican,interrogative-total-yn,Mi madre come la fruta,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.795,1.4849999999999999,castilian,interrogative-total-yn,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.9031,1.7030999999999998,mexican,declarative-broad-focus,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,3.0866,1.6865999999999999,cuban,declarative-broad-focus,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.5173,1.0773000000000001,castilian,interrogative-total-yn,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.7067,1.4867000000000001,mexican,declarative-broad-focus,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,1.9513,0.7113,puertorican,declarative-broad-focus,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,8.2998,7.059799999999999,puertorican,declarative-broad-focus,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,10.3205,9.1905,cuban,declarative-broad-focus,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,3.5726,1.9726,castilian,declarative-broad-focus,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,7.7513,6.6312999999999995,mexican,interrogative-total-yn,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.9777,1.4977,castilian,declarative-broad-focus,David leia el libro,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.2192,2.0191999999999997,puertorican,interrogative-total-yn,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.9176,1.4076000000000002,castilian,interrogative-total-yn,Mi madre come la fruta,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,6.0703,4.8603,mexican,interrogative-total-yn,David leia el libro,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.0314,1.9414,mexican,declarative-broad-focus,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.9963,1.8063000000000002,mexican,declarative-broad-focus,El bebe comia muy bien,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.492,1.262,mexican,interrogative-total-yn,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,1.8535,0.36349999999999993,castilian,interrogative-total-yn,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,1.9005,0.6105,mexican,interrogative-total-yn,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.4835,2.3535,cuban,interrogative-total-yn,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,3.2822,2.2422,puertorican,interrogative-total-yn,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.6169,1.0368999999999997,castilian,interrogative-total-yn,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.3185,1.1784999999999999,puertorican,declarative-broad-focus,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,5.5355,4.1355,castilian,declarative-broad-focus,Emilio ama la marcha,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,4.7871,3.0271,castilian,interrogative-total-yn,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,5.2316,3.6516,cuban,declarative-broad-focus,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.3234,1.0233999999999999,castilian,declarative-broad-focus,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.201,1.0610000000000002,mexican,declarative-broad-focus,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.5737,2.3537,cuban,interrogative-total-yn,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.0524,1.8324,mexican,declarative-broad-focus,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.867,1.407,cuban,declarative-broad-focus,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,5.7307,4.5706999999999995,puertorican,interrogative-total-yn,La nina lava el plato,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,3.8515,2.6415,puertorican,declarative-broad-focus,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.2831,1.0631000000000002,puertorican,interrogative-total-yn,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,1.8198,0.3598000000000001,castilian,interrogative-total-yn,Mi tia odia la lluvia,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.0318,0.7218,cuban,interrogative-total-yn,Daniel iba a Bolivia,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,4.2033,3.0432999999999995,puertorican,interrogative-total-yn,Manuela vende el carro,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,4.3753,2.7653,castilian,declarative-broad-focus,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.7835,1.4235,mexican,interrogative-total-yn,Mariano habla del tiempo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.9547,1.8147,puertorican,declarative-broad-focus,La nina lava el plato,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.1699,1.6599000000000002,castilian,declarative-broad-focus,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.2207,1.8606999999999998,cuban,interrogative-total-yn,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.7187,1.3587,castilian,declarative-broad-focus,Maria bebe el vino,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,5.4528,4.3027999999999995,mexican,interrogative-total-yn,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.4385,1.3284999999999998,cuban,interrogative-total-yn,El hombre mira la luna,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.7853,1.7252999999999998,cuban,interrogative-total-yn,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,4.2553,2.8253000000000004,castilian,interrogative-total-yn,David leia el libro,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.238,2.108,puertorican,interrogative-total-yn,El nino oye el rio,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,3.2002,1.8702,cuban,declarative-broad-focus,Marta abre el regalo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,2.8233,1.5033,cuban,declarative-broad-focus,El bebe comia muy bien,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,2.4391,1.3890999999999998,puertorican,declarative-broad-focus,Ana lleva el abrigo,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,1,3.0684,1.5384,castilian,interrogative-total-yn,Mi novio viene del lago,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66a5b59b28f1beaaf60ee41b,0,1.9055,0.47550000000000003,mexican,interrogative-total-yn,La maestra vive en Paris,yes,younger than 13,"no, only English or Spanish",46,1190.0001,58.33333333333333,10
1,66ae390bfe78fdc5c34fc9ce,1,3.1692,1.5592,castilian,declarative-broad-focus,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,3.3894,2.0294,castilian,declarative-broad-focus,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,88.1609,87.0009,puertorican,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,3.0332,1.5732,cuban,declarative-broad-focus,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.6903,0.4502999999999999,cuban,declarative-broad-focus,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.7658,0.3658000000000001,castilian,declarative-broad-focus,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.968900001,0.568900001,cuban,declarative-broad-focus,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.9806,0.5105999999999999,cuban,declarative-broad-focus,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,88.3092,87.17920000000001,cuban,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.716700001,1.676700001,puertorican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.9654,0.7454000000000001,cuban,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.7494,0.6394,cuban,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,3.1672,1.9771999999999998,mexican,declarative-broad-focus,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.5005,1.0605000000000002,castilian,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.1856,0.9656,cuban,declarative-broad-focus,La nina lava el plato,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.036299999,0.8462999990000002,puertorican,declarative-broad-focus,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.759,0.609,mexican,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8968,0.4668000000000001,mexican,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.303,1.103,puertorican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.9825,0.5325,castilian,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.4608,1.1007999999999998,cuban,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.950099999,0.620099999,mexican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,17.7188,16.4688,cuban,declarative-broad-focus,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.2355,0.8355000000000001,castilian,declarative-broad-focus,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.718,0.498,mexican,declarative-broad-focus,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.2535,1.1634999999999998,mexican,declarative-broad-focus,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.699400001,0.4694000010000001,mexican,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.5869,0.3769,puertorican,declarative-broad-focus,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.5898,0.4598000000000002,cuban,declarative-broad-focus,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.549599999,0.3995999990000001,mexican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.9661,0.8261000000000001,mexican,declarative-broad-focus,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.8505,0.49049999999999994,mexican,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.6066,0.38660000000000005,cuban,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.5845,0.4445000000000001,puertorican,declarative-broad-focus,David leia el libro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.547,0.5569999999999999,puertorican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.9135,1.7135,puertorican,declarative-broad-focus,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.8837,0.5636999999999999,cuban,declarative-broad-focus,El bebe comia muy bien,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.6472,0.5271999999999999,mexican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.963299999,0.6332999989999999,cuban,declarative-broad-focus,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.1564,0.8464,puertorican,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.902900001,0.6929000009999999,mexican,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.2502,0.7602,castilian,interrogative-total-yn,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8481,0.5481,castilian,declarative-broad-focus,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.1977,1.0577000000000003,puertorican,declarative-broad-focus,El nino oye el rio,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.066599999,0.7765999990000001,mexican,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.815099999,0.30509999900000007,castilian,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.71,0.17999999999999994,castilian,declarative-broad-focus,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8146,0.37460000000000004,castilian,interrogative-total-yn,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.6365,0.5365,mexican,declarative-broad-focus,David leia el libro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.5366,-0.043400000000000105,cuban,declarative-broad-focus,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.5219,0.3219000000000001,mexican,declarative-broad-focus,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.3995,0.27949999999999986,mexican,declarative-broad-focus,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8512,0.4212,castilian,interrogative-total-yn,David leia el libro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.698,0.21799999999999997,castilian,declarative-broad-focus,David leia el libro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.8488,0.7088000000000001,puertorican,declarative-broad-focus,La nina lava el plato,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.6325,0.19250000000000012,cuban,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.2469,1.1169000000000002,puertorican,declarative-broad-focus,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8143,0.35430000000000006,castilian,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.015,0.43500000000000005,castilian,interrogative-total-yn,Mariano habla del tiempo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.7469,0.43689999999999984,castilian,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.3383,0.09830000000000005,puertorican,declarative-broad-focus,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8003,0.47029999999999994,cuban,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8545,0.38450000000000006,castilian,declarative-broad-focus,La nina lava el plato,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.6597,0.059699999999999864,castilian,declarative-broad-focus,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8807,0.6907000000000001,mexican,declarative-broad-focus,El bebe comia muy bien,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.480599999,0.34059999900000015,mexican,declarative-broad-focus,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.272299999,0.22229999899999986,puertorican,declarative-broad-focus,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.5334,0.2934000000000001,puertorican,declarative-broad-focus,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.5881,0.3681000000000001,mexican,declarative-broad-focus,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,3.0497,1.8897000000000002,puertorican,interrogative-total-yn,La nina lava el plato,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.4688,0.3188000000000002,mexican,interrogative-total-yn,Ana lleva el abrigo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.7835,0.5335000000000001,cuban,interrogative-total-yn,Marta abre el regalo,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.270099999,1.210099999,cuban,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.0124,0.7424,cuban,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.7554,0.6254000000000002,puertorican,interrogative-total-yn,El nino oye el rio,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.7485,0.3385,castilian,declarative-broad-focus,El nino oye el rio,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.5318,0.2218,cuban,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.6661,0.47609999999999997,puertorican,declarative-broad-focus,El bebe comia muy bien,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.052200001,0.5422000010000001,castilian,declarative-broad-focus,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.468,0.21799999999999997,puertorican,interrogative-total-yn,Mi madre come la fruta,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.7488,0.21879999999999988,castilian,interrogative-total-yn,Mi novio viene del lago,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.8571,0.46710000000000007,cuban,declarative-broad-focus,Manuela vende el carro,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,1.822299999,0.5422999989999999,mexican,declarative-broad-focus,Emilio ama la marcha,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.554599999,0.3345999989999999,puertorican,interrogative-total-yn,El hombre mira la luna,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,0,2.465400001,1.325400001,puertorican,interrogative-total-yn,Daniel iba a Bolivia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,2.101200001,0.34120000100000003,castilian,interrogative-total-yn,La maestra vive en Paris,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.7992,0.6092,mexican,interrogative-total-yn,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66ae390bfe78fdc5c34fc9ce,1,1.4604,0.4603999999999999,puertorican,interrogative-total-yn,Maria bebe el vino,no,younger than 13,"no, only English or Spanish",30,1524.6295,52.5,3
1,66b3c29a1b992bc51dbc2fd9,1,1.2945,0.15450000000000008,mexican,declarative-broad-focus,Mi tia odia la lluvia,no,younger than 13,"no, only English or Spanish",43,900.153,50,0
